X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,price,poisson_mean,poisson_sample
-0.5100207263522294,0.05812387874565892,-0.1079922116550779,-1.9374824369770514,-0.7450916029638542,0.27515360471317485,-2.0045707609382157,-1.984349667269744,-0.5000819508795864,-1.0799821478971627,39.40354382738532,1.2734874371592804,2.0
0.017595102494632076,-0.07055837682207634,-0.021715567012196117,-0.3082388592929001,0.21542453578603069,0.796270563720117,-1.3690181749256929,-1.9488719821645641,-2.4033856139233176,-1.2014988604603098,37.754137842993224,0.8712183598509711,1.0
1.2699420374550006,-0.13473496758808168,-0.18217056341814492,0.04069198274661284,0.7531417340308598,0.9990889052787253,-0.06163355101660121,-1.4226391220493737,-1.045689223366304,-2.3352448637213623,41.828417288708955,1.1401335860805852,2.0
-0.3699731483319588,-0.6288411303470935,-0.16952966175985257,0.421798709588341,-0.015006966410593202,-0.3630626331957266,0.2579199153230944,-0.7004436718970825,-1.7690268919368948,-1.4090550116526215,34.40613100072422,1.1468558603848915,2.0
0.24654319853684062,0.10702475231117814,-1.1844431337095467,-0.05397986099565235,-1.3940002202327493,-0.8658331974564182,-0.35451103449011684,-0.4272965036017888,-0.24771378973782515,-0.15440056134783103,45.258635214761284,1.7668666039432344,2.0
0.6542020161130989,0.715659580698103,1.151852817393212,0.4492204725993913,-1.2551773824987738,-0.49733517378091996,-0.29235868954400307,0.7082164597619329,0.14584016809274467,1.6503603421198643,70.73440856610733,0.8710264722949922,1.0
-0.7051150218390039,0.053453254830740315,-1.5963190954022934,-2.9640930509194434,-1.2333404736432148,-0.28968684729348954,-0.5862259508381358,-0.6615569490095087,0.17543255632726065,-0.9336968267927086,0.19689680172327684,3.327927904239939,3.0
1.3298806487145247,1.1583115503733217,2.5984754367192746,1.9452907087961944,0.3620596304923665,0.5969324173679227,1.3966409528115191,-0.7299203252089824,-0.576767814648335,-0.6089327542829756,60.48826020605301,0.6942504338514651,1.0
-1.101759328428196,-0.8548356884945988,-0.09044833727779297,0.09150828591030752,-0.7870259004444542,-1.073906929248803,0.3786989094365107,-0.11022308174694505,0.38567627794465437,0.7477391219458646,46.896167554021375,1.741800887839035,2.0
1.0274227628041421,1.2289910169970943,0.7497429587052274,1.4516302943087,1.413679651751548,1.2034748434684182,-1.2797298382372224,-1.9802827795692624,-0.7347275033970684,-1.429495530060816,55.87058244948032,0.6248053135499413,1.0
-0.6094606664110915,0.11350569432431157,1.5080625860087438,-0.10069151769620527,-1.2912828704694714,-0.09185632791702389,-0.36103321383366865,0.06079908694133662,0.6643199718810436,-0.1654895492582115,58.662594608090025,0.9446501579840877,2.0
-0.010566534484356096,0.7576171024080761,0.43964633536447895,-0.5557609354911076,0.2259294280312625,0.03105124997912824,0.33383924380516317,0.6147768456292347,1.4044793085315614,0.49727957547796325,75.83125836804845,0.7783503973895132,1.0
0.6670439740778876,1.7374126597942616,0.8451554226063079,0.559682965984299,0.608292111089629,-1.2490670349994428,-1.5210525321029356,0.05037862662394918,-1.029908432222904,-0.9260171419997806,35.720046698284285,1.10204852050068,2.0
-2.6406415293086596,-2.2671857992534696,-0.6080370419538206,-0.9389730533319585,-2.3240846575025302,-0.523278795926958,1.3896849989508024,0.7581452680281225,-0.3574238010298594,-0.16067864313745203,24.482095612839284,4.980082875709652,3.0
-1.1092849403095733,-0.7922607306679612,0.6536754324834638,0.8213301493471481,-0.3501184478855639,-1.9980626035207418,-2.1195567453687203,-1.0103244287853594,-0.838850801861632,0.0860418902247352,40.77372149655058,0.8258253078168295,1.0
1.2992612889636799,0.06196926687893346,-0.6288689555066733,0.22082394626229435,-0.9693016140083497,-1.129571896552302,-1.6284869709404648,-0.7827545752442834,-1.315893948629254,0.601809281744632,44.94329541071151,1.276601937647251,2.0
-0.5093456936746559,1.6991034952993904,0.6104306928971119,-1.1968278987948984,0.9116224121791715,0.1983997301565549,0.4683255625636214,3.0566425144197025,1.4087430261506353,1.3069829515529454,70.10881598410775,1.0082671742137626,2.0
0.2838815704673232,0.48531713854517583,0.8898853565160944,0.26078787691514504,0.013084068213824504,-0.3437576596946021,0.24465507688934826,-0.7570180994786073,0.22763587847834021,0.17845083812390597,52.20293838266162,0.9235342669074655,2.0
-0.1972122879719892,-0.35258576234983346,-0.42141954469287224,0.13580433078662207,0.12135349718978311,0.27473348292452493,0.3895831299065939,0.1369878037731312,-0.5457082043319117,-0.5947513594654978,55.333451450857275,1.1533778362608926,2.0
-0.4228163026194189,1.4442197981286797,-0.6780215474452941,1.677721114756094,1.3365483821440003,-0.1825606852901275,-1.9402683859596204,-0.42880680109971836,-0.3861713548301551,0.5676724697074342,46.065754318541174,0.8198330895486671,1.0
0.7145445677886547,-0.470484262522519,1.5417298834910145,0.8524504042010285,-1.7869895038528467,0.11865875603650161,-1.4927381271141267,-2.267636992604909,-1.4890050247405187,-1.322949654071609,35.06679871958188,0.8998536973744902,2.0
-0.7327552053672904,-1.1128392592923613,-1.0704290954291236,-1.5718034651689963,-0.4185138369885584,-1.3549151767013168,-0.2075538650695749,0.24405318867704662,1.4603875573815928,-0.8961405149632286,45.69697730661167,2.9688940048661054,3.0
-0.0667356757328675,0.15447057022839947,0.5693681715234589,0.1798522115873103,-0.1059610970929654,1.0441496396811472,0.2349173333183863,0.04878774360099793,-0.7985051414851224,-1.5049557161779663,35.86422802397017,1.37006897656159,2.0
-0.7470268034252144,-0.7655350572839142,0.266594279362186,-0.8948143285112937,0.43303996522168225,0.6465315903872721,1.4555766401066157,1.6203714658286292,0.44770139070733955,-0.02579763657122239,44.02764771748046,2.2224248057733,2.0
0.46602443012801664,0.7427309306642448,0.3582932862173997,1.3159644709972007,1.331788089409741,2.3558372729968085,0.7985734047644656,0.6106409573451616,0.1706292671240614,0.5028141041650033,84.8775054923062,0.5316162598270588,1.0
-0.4970822148440937,1.4662539449100345,0.41816151579046773,-0.12968298734841857,0.5019510804816864,1.6638925905030821,-0.5570010774558205,-1.7404534554634157,-0.49222382116266267,-0.456597393583261,42.58258071049731,1.1878799843538,2.0
0.46427311635941104,-0.26931867200284193,-1.6492123992279246,-1.2805068328212046,-0.31900125032433735,-0.5144939315115237,-0.6437748181673881,-0.8549433988851132,-0.6321158342289501,-0.6104932007794619,27.775583453430144,2.176687743212742,2.0
0.2713621017908766,-0.37660901442914185,-1.457662841660427,-0.049411566209818875,1.3132704541129248,1.7011600889474585,-0.270902524673964,-0.4572271371485043,-0.4163226610258242,0.15427133768625337,37.423439414958786,2.311191840743079,2.0
0.669031586340295,0.13750820349082954,-0.8748056358998442,-0.1805042443436366,-0.17340112596279475,1.2644617881414635,0.9339498640140375,1.3240070644875108,0.303012977684961,-0.056123439695912755,56.87723151452368,2.026636583437484,2.0
-1.6520818806019402,0.8027842773326664,-1.3911292109080708,1.1677106507465558,-1.668076292352993,-0.22583859035694862,0.27045787933367177,0.08266835075161755,-0.7027988289050945,-2.3588780344876157,38.733717996521506,0.8298981377393583,1.0
0.20174738621811586,1.0196370658171547,-0.16577231854164512,-0.6902045909740798,-1.952986693185003,0.3546991011960069,-0.09544393744422403,-0.9651555504165322,-1.5031351314323445,-0.8025774167715976,42.40557624336149,1.571904297707247,2.0
1.4772758330464475,0.8778762259038285,0.05563635730733918,1.4922830400256772,0.7897974768495691,-0.5090407232627289,-0.7513657625062683,-1.6697773660417934,-1.487581018126319,-1.8868817155464628,51.97993833043449,0.5099295138761348,0.0
